"waterBodyId","waterBodyName","studyId","studyName","studyDates","parameterId","parameterType","parameterName","parameterUnit","parameterLimit","parameterLimitText","v","vText","k","point"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",37,"Microbiológico","Coliformes totales","número más probable por 100 mililitros",3,"<3",1100000,"1,100,000","RZ-01","Río Zula"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",37,"Microbiológico","Coliformes totales","número más probable por 100 mililitros",3,"<3",460000,"460,000","RS-03","Ex-hacienda Zap."
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",37,"Microbiológico","Coliformes totales","número más probable por 100 mililitros",3,"<3",11000000,"11,000,000","RS-04","Salto-Juanacatlán"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",37,"Microbiológico","Coliformes totales","número más probable por 100 mililitros",3,"<3",2400000,"2,400,000","RS-05","Puente Grande"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",37,"Microbiológico","Coliformes totales","número más probable por 100 mililitros",3,"<3",11000000,"11,000,000","AA-02","El Muelle"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",37,"Microbiológico","Coliformes totales","número más probable por 100 mililitros",3,"<3",4600000,"4,600,000","RS-06","Matatlán"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",37,"Microbiológico","Coliformes totales","número más probable por 100 mililitros",3,"<3",110000000,"110,000,000","RS-07","Paso de Gpe."
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",37,"Microbiológico","Coliformes totales","número más probable por 100 mililitros",3,"<3",11000000,"11,000,000","RS-08","Cristóbal de la B."
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",37,"Microbiológico","Coliformes totales","número más probable por 100 mililitros",3,"<3",230,"230","RS-09","Camino Salvador"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",37,"Microbiológico","Coliformes totales","número más probable por 100 mililitros",3,"<3",430,"430","RS-10","Paso La Yesca"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",98,"Físicoquimico","Comparativo DQO/DBO/O2 disuelto","miligramos por litro",0,"--",24.8,"24.80","RS-01","Ocotlán"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",98,"Físicoquimico","Comparativo DQO/DBO/O2 disuelto","miligramos por litro",0,"--",328.33,"328.33","RS-02","Presa Corona"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",98,"Físicoquimico","Comparativo DQO/DBO/O2 disuelto","miligramos por litro",0,"--",212.43,"212.43","AA-01","Carr. Chapala"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",98,"Físicoquimico","Comparativo DQO/DBO/O2 disuelto","miligramos por litro",0,"--",52.08,"52.08","RZ-01","Río Zula"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",98,"Físicoquimico","Comparativo DQO/DBO/O2 disuelto","miligramos por litro",0,"--",209.17,"209.17","RS-03","Ex-hacienda Zap."
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",98,"Físicoquimico","Comparativo DQO/DBO/O2 disuelto","miligramos por litro",0,"--",331.89,"331.89","RS-04","Salto-Juanacatlán"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",98,"Físicoquimico","Comparativo DQO/DBO/O2 disuelto","miligramos por litro",0,"--",69.94,"69.94","RS-05","Puente Grande"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",98,"Físicoquimico","Comparativo DQO/DBO/O2 disuelto","miligramos por litro",0,"--",93.25,"93.25","AA-02","El Muelle"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",98,"Físicoquimico","Comparativo DQO/DBO/O2 disuelto","miligramos por litro",0,"--",76.13,"76.13","RS-06","Matatlán"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",98,"Físicoquimico","Comparativo DQO/DBO/O2 disuelto","miligramos por litro",0,"--",106.87,"106.87","RS-07","Paso de Gpe."
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",98,"Físicoquimico","Comparativo DQO/DBO/O2 disuelto","miligramos por litro",0,"--",623.58,"623.58","RS-08","Cristóbal de la B."
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",98,"Físicoquimico","Comparativo DQO/DBO/O2 disuelto","miligramos por litro",0,"--",20.01,"20.01","RS-09","Camino Salvador"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",98,"Físicoquimico","Comparativo DQO/DBO/O2 disuelto","miligramos por litro",0,"--",18,"<18.00","RS-10","Paso La Yesca"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",99,"Físicoquimico","ICA DQO/DBO/SST","miligramos por litro",0,"--",24.8,"24.80","RS-01","Ocotlán"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",99,"Físicoquimico","ICA DQO/DBO/SST","miligramos por litro",0,"--",328.33,"328.33","RS-02","Presa Corona"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",99,"Físicoquimico","ICA DQO/DBO/SST","miligramos por litro",0,"--",212.43,"212.43","AA-01","Carr. Chapala"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",99,"Físicoquimico","ICA DQO/DBO/SST","miligramos por litro",0,"--",52.08,"52.08","RZ-01","Río Zula"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",99,"Físicoquimico","ICA DQO/DBO/SST","miligramos por litro",0,"--",209.17,"209.17","RS-03","Ex-hacienda Zap."
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",99,"Físicoquimico","ICA DQO/DBO/SST","miligramos por litro",0,"--",331.89,"331.89","RS-04","Salto-Juanacatlán"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",99,"Físicoquimico","ICA DQO/DBO/SST","miligramos por litro",0,"--",69.94,"69.94","RS-05","Puente Grande"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",99,"Físicoquimico","ICA DQO/DBO/SST","miligramos por litro",0,"--",93.25,"93.25","AA-02","El Muelle"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",99,"Físicoquimico","ICA DQO/DBO/SST","miligramos por litro",0,"--",76.13,"76.13","RS-06","Matatlán"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",99,"Físicoquimico","ICA DQO/DBO/SST","miligramos por litro",0,"--",106.87,"106.87","RS-07","Paso de Gpe."
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",99,"Físicoquimico","ICA DQO/DBO/SST","miligramos por litro",0,"--",623.58,"623.58","RS-08","Cristóbal de la B."
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",99,"Físicoquimico","ICA DQO/DBO/SST","miligramos por litro",0,"--",20.01,"20.01","RS-09","Camino Salvador"
1,"Río Santiago",599,"2019-10-14","14, 15, 18 y 21 de octubre 2020",99,"Físicoquimico","ICA DQO/DBO/SST","miligramos por litro",0,"--",18,"<18.00","RS-10","Paso La Yesca"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",48,"Físicoquimico","Acidez total","sin unidad",1.71,"<1.71",12.77,"12.77","RS-01","Ocotlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",48,"Físicoquimico","Acidez total","sin unidad",1.71,"<1.71",37.24,"37.24","RS-02","Presa Corona"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",48,"Físicoquimico","Acidez total","sin unidad",1.71,"<1.71",16.04,"16.04","AA-01","Carr. Chapala"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",48,"Físicoquimico","Acidez total","sin unidad",1.71,"<1.71",11.55,"11.55","RZ-01","Río Zula"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",48,"Físicoquimico","Acidez total","sin unidad",1.71,"<1.71",2.66,"2.66","RS-06","Matatlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",48,"Físicoquimico","Acidez total","sin unidad",1.71,"<1.71",2,"<2.00","RS-07","Paso de Gpe."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",48,"Físicoquimico","Acidez total","sin unidad",1.71,"<1.71",4.79,"4.79","RS-08","Cristóbal de la B."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",48,"Físicoquimico","Acidez total","sin unidad",1.71,"<1.71",8.06,"8.06","RS-09","Camino Salvador"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",48,"Físicoquimico","Acidez total","sin unidad",1.71,"<1.71",2,"<2.00","RS-10","Paso La Yesca"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",48,"Físicoquimico","Acidez total","sin unidad",1.71,"<1.71",38.08,"38.08","RS-03","Ex-hacienda Zap."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",48,"Físicoquimico","Acidez total","sin unidad",1.71,"<1.71",26.07,"26.07","RS-04","Salto-Juanacatlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",48,"Físicoquimico","Acidez total","sin unidad",1.71,"<1.71",13.76,"13.76","RS-05","Puente Grande"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",48,"Físicoquimico","Acidez total","sin unidad",1.71,"<1.71",15.81,"15.81","AA-02","El Muelle"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",6,"Físicoquimico","Alcalinidad total","miligramos de Carbonato de Calcio por litro",9.75,"<9.75",114.23,"114.23","RS-01","Ocotlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",6,"Físicoquimico","Alcalinidad total","miligramos de Carbonato de Calcio por litro",9.75,"<9.75",191.13,"191.13","RS-02","Presa Corona"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",6,"Físicoquimico","Alcalinidad total","miligramos de Carbonato de Calcio por litro",9.75,"<9.75",191.82,"191.82","AA-01","Carr. Chapala"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",6,"Físicoquimico","Alcalinidad total","miligramos de Carbonato de Calcio por litro",9.75,"<9.75",110.59,"110.59","RZ-01","Río Zula"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",6,"Físicoquimico","Alcalinidad total","miligramos de Carbonato de Calcio por litro",9.75,"<9.75",206.02,"206.02","RS-06","Matatlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",6,"Físicoquimico","Alcalinidad total","miligramos de Carbonato de Calcio por litro",9.75,"<9.75",181.95,"181.95","RS-07","Paso de Gpe."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",6,"Físicoquimico","Alcalinidad total","miligramos de Carbonato de Calcio por litro",9.75,"<9.75",174.85,"174.85","RS-08","Cristóbal de la B."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",6,"Físicoquimico","Alcalinidad total","miligramos de Carbonato de Calcio por litro",9.75,"<9.75",131.11,"131.11","RS-09","Camino Salvador"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",6,"Físicoquimico","Alcalinidad total","miligramos de Carbonato de Calcio por litro",9.75,"<9.75",188.18,"188.18","RS-10","Paso La Yesca"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",6,"Físicoquimico","Alcalinidad total","miligramos de Carbonato de Calcio por litro",9.75,"<9.75",216.5,"216.50","RS-03","Ex-hacienda Zap."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",6,"Físicoquimico","Alcalinidad total","miligramos de Carbonato de Calcio por litro",9.75,"<9.75",263.61,"263.61","RS-04","Salto-Juanacatlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",6,"Físicoquimico","Alcalinidad total","miligramos de Carbonato de Calcio por litro",9.75,"<9.75",254.26,"254.26","RS-05","Puente Grande"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",6,"Físicoquimico","Alcalinidad total","miligramos de Carbonato de Calcio por litro",9.75,"<9.75",283.7,"283.70","AA-02","El Muelle"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",7,"Físicoquimico","Cloruros totales","miligramos por litro",5.56,"<5.56",16.75,"16.75","RS-01","Ocotlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",7,"Físicoquimico","Cloruros totales","miligramos por litro",5.56,"<5.56",33.32,"33.32","RS-02","Presa Corona"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",7,"Físicoquimico","Cloruros totales","miligramos por litro",5.56,"<5.56",29.59,"29.59","AA-01","Carr. Chapala"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",7,"Físicoquimico","Cloruros totales","miligramos por litro",5.56,"<5.56",15.14,"15.14","RZ-01","Río Zula"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",7,"Físicoquimico","Cloruros totales","miligramos por litro",5.56,"<5.56",43.99,"43.99","RS-06","Matatlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",7,"Físicoquimico","Cloruros totales","miligramos por litro",5.56,"<5.56",32.95,"32.95","RS-07","Paso de Gpe."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",7,"Físicoquimico","Cloruros totales","miligramos por litro",5.56,"<5.56",36.23,"36.23","RS-08","Cristóbal de la B."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",7,"Físicoquimico","Cloruros totales","miligramos por litro",5.56,"<5.56",23.12,"23.12","RS-09","Camino Salvador"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",7,"Físicoquimico","Cloruros totales","miligramos por litro",5.56,"<5.56",39.65,"39.65","RS-10","Paso La Yesca"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",7,"Físicoquimico","Cloruros totales","miligramos por litro",5.56,"<5.56",54.6,"54.60","RS-03","Ex-hacienda Zap."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",7,"Físicoquimico","Cloruros totales","miligramos por litro",5.56,"<5.56",49.76,"49.76","RS-04","Salto-Juanacatlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",7,"Físicoquimico","Cloruros totales","miligramos por litro",5.56,"<5.56",49.89,"49.89","RS-05","Puente Grande"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",7,"Físicoquimico","Cloruros totales","miligramos por litro",5.56,"<5.56",51.28,"51.28","AA-02","El Muelle"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",4,"Físicoquimico","Conductividad","microsiemens por centímetro",0,"--",318,"318","RS-01","Ocotlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",4,"Físicoquimico","Conductividad","microsiemens por centímetro",0,"--",555,"555","RS-02","Presa Corona"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",4,"Físicoquimico","Conductividad","microsiemens por centímetro",0,"--",553,"553","AA-01","Carr. Chapala"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",4,"Físicoquimico","Conductividad","microsiemens por centímetro",0,"--",307,"307","RZ-01","Río Zula"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",4,"Físicoquimico","Conductividad","microsiemens por centímetro",0,"--",644,"644","RS-06","Matatlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",4,"Físicoquimico","Conductividad","microsiemens por centímetro",0,"--",553,"553","RS-07","Paso de Gpe."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",4,"Físicoquimico","Conductividad","microsiemens por centímetro",0,"--",564,"564","RS-08","Cristóbal de la B."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",4,"Físicoquimico","Conductividad","microsiemens por centímetro",0,"--",580,"580","RS-09","Camino Salvador"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",4,"Físicoquimico","Conductividad","microsiemens por centímetro",0,"--",391,"391","RS-10","Paso La Yesca"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",4,"Físicoquimico","Conductividad","microsiemens por centímetro",0,"--",721,"721","RS-03","Ex-hacienda Zap."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",4,"Físicoquimico","Conductividad","microsiemens por centímetro",0,"--",744,"744","RS-04","Salto-Juanacatlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",4,"Físicoquimico","Conductividad","microsiemens por centímetro",0,"--",746,"746","RS-05","Puente Grande"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",4,"Físicoquimico","Conductividad","microsiemens por centímetro",0,"--",798,"798","AA-02","El Muelle"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",16,"Físicoquimico","Demanda bioquímica de oxígeno","miligramos por litro",1.26,"<1.26",3.51,"3.51","RS-01","Ocotlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",16,"Físicoquimico","Demanda bioquímica de oxígeno","miligramos por litro",1.26,"<1.26",3.97,"3.97","RS-02","Presa Corona"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",16,"Físicoquimico","Demanda bioquímica de oxígeno","miligramos por litro",1.26,"<1.26",34.5,"34.50","AA-01","Carr. Chapala"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",16,"Físicoquimico","Demanda bioquímica de oxígeno","miligramos por litro",1.26,"<1.26",2.61,"2.61","RZ-01","Río Zula"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",16,"Físicoquimico","Demanda bioquímica de oxígeno","miligramos por litro",1.26,"<1.26",6.92,"6.92","RS-06","Matatlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",16,"Físicoquimico","Demanda bioquímica de oxígeno","miligramos por litro",1.26,"<1.26",9.26,"9.26","RS-07","Paso de Gpe."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",16,"Físicoquimico","Demanda bioquímica de oxígeno","miligramos por litro",1.26,"<1.26",13.62,"13.62","RS-08","Cristóbal de la B."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",16,"Físicoquimico","Demanda bioquímica de oxígeno","miligramos por litro",1.26,"<1.26",3.2,"3.20","RS-09","Camino Salvador"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",16,"Físicoquimico","Demanda bioquímica de oxígeno","miligramos por litro",1.26,"<1.26",12.84,"12.84","RS-10","Paso La Yesca"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",16,"Físicoquimico","Demanda bioquímica de oxígeno","miligramos por litro",1.26,"<1.26",9.12,"9.12","RS-03","Ex-hacienda Zap."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",16,"Físicoquimico","Demanda bioquímica de oxígeno","miligramos por litro",1.26,"<1.26",49.2,"49.20","RS-04","Salto-Juanacatlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",16,"Físicoquimico","Demanda bioquímica de oxígeno","miligramos por litro",1.26,"<1.26",7.2,"7.20","RS-05","Puente Grande"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",16,"Físicoquimico","Demanda bioquímica de oxígeno","miligramos por litro",1.26,"<1.26",26.1,"26.10","AA-02","El Muelle"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",17,"Físicoquimico","Demanda química de oxígeno","miligramos por litro",25,"<25.00",24,"24.00","RS-01","Ocotlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",17,"Físicoquimico","Demanda química de oxígeno","miligramos por litro",25,"<25.00",34.5,"34.50","RS-02","Presa Corona"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",17,"Físicoquimico","Demanda química de oxígeno","miligramos por litro",25,"<25.00",140.98,"140.98","AA-01","Carr. Chapala"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",17,"Físicoquimico","Demanda química de oxígeno","miligramos por litro",25,"<25.00",18,"<18.00","RZ-01","Río Zula"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",17,"Físicoquimico","Demanda química de oxígeno","miligramos por litro",25,"<25.00",39.31,"39.31","RS-06","Matatlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",17,"Físicoquimico","Demanda química de oxígeno","miligramos por litro",25,"<25.00",51.91,"51.91","RS-07","Paso de Gpe."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",17,"Físicoquimico","Demanda química de oxígeno","miligramos por litro",25,"<25.00",57.96,"57.96","RS-08","Cristóbal de la B."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",17,"Físicoquimico","Demanda química de oxígeno","miligramos por litro",25,"<25.00",22.68,"22.68","RS-09","Camino Salvador"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",17,"Físicoquimico","Demanda química de oxígeno","miligramos por litro",25,"<25.00",40.82,"40.82","RS-10","Paso La Yesca"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",17,"Físicoquimico","Demanda química de oxígeno","miligramos por litro",25,"<25.00",36.79,"36.79","RS-03","Ex-hacienda Zap."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",17,"Físicoquimico","Demanda química de oxígeno","miligramos por litro",25,"<25.00",57.46,"57.46","RS-04","Salto-Juanacatlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",17,"Físicoquimico","Demanda química de oxígeno","miligramos por litro",25,"<25.00",42.34,"42.34","RS-05","Puente Grande"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",17,"Físicoquimico","Demanda química de oxígeno","miligramos por litro",25,"<25.00",75.6,"75.60","AA-02","El Muelle"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",52,"Físicoquimico","Dureza de calcio","sin unidad",1.98,"<1.98",52.71,"52.71","RS-01","Ocotlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",52,"Físicoquimico","Dureza de calcio","sin unidad",1.98,"<1.98",71.71,"71.71","RS-02","Presa Corona"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",52,"Físicoquimico","Dureza de calcio","sin unidad",1.98,"<1.98",89.48,"89.48","AA-01","Carr. Chapala"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",52,"Físicoquimico","Dureza de calcio","sin unidad",1.98,"<1.98",51.89,"51.89","RZ-01","Río Zula"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",52,"Físicoquimico","Dureza de calcio","sin unidad",1.98,"<1.98",81.11,"81.11","RS-06","Matatlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",52,"Físicoquimico","Dureza de calcio","sin unidad",1.98,"<1.98",80.7,"80.70","RS-07","Paso de Gpe."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",52,"Físicoquimico","Dureza de calcio","sin unidad",1.98,"<1.98",69.67,"69.67","RS-08","Cristóbal de la B."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",52,"Físicoquimico","Dureza de calcio","sin unidad",1.98,"<1.98",60.27,"60.27","RS-09","Camino Salvador"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",52,"Físicoquimico","Dureza de calcio","sin unidad",1.98,"<1.98",82.95,"82.95","RS-10","Paso La Yesca"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",52,"Físicoquimico","Dureza de calcio","sin unidad",1.98,"<1.98",85.4,"85.40","RS-03","Ex-hacienda Zap."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",52,"Físicoquimico","Dureza de calcio","sin unidad",1.98,"<1.98",95.82,"95.82","RS-04","Salto-Juanacatlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",52,"Físicoquimico","Dureza de calcio","sin unidad",1.98,"<1.98",88.46,"88.46","RS-05","Puente Grande"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",52,"Físicoquimico","Dureza de calcio","sin unidad",1.98,"<1.98",104.6,"104.60","AA-02","El Muelle"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",8,"Físicoquimico","Dureza total","miligramos de Carbonato de Calcio por litro",2.08,"<2.08",93.98,"93.98","RS-01","Ocotlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",8,"Físicoquimico","Dureza total","miligramos de Carbonato de Calcio por litro",2.08,"<2.08",131.57,"131.57","RS-02","Presa Corona"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",8,"Físicoquimico","Dureza total","miligramos de Carbonato de Calcio por litro",2.08,"<2.08",123.6,"123.60","AA-01","Carr. Chapala"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",8,"Físicoquimico","Dureza total","miligramos de Carbonato de Calcio por litro",2.08,"<2.08",90.1,"90.10","RZ-01","Río Zula"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",8,"Físicoquimico","Dureza total","miligramos de Carbonato de Calcio por litro",2.08,"<2.08",132.18,"132.18","RS-06","Matatlán"
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",8,"Físicoquimico","Dureza total","miligramos de Carbonato de Calcio por litro",2.08,"<2.08",125.03,"125.03","RS-07","Paso de Gpe."
1,"Río Santiago",594,"2019-09-05","5, 9, 10 y 11 de septiembre 2019",8,"Físicoquimico","Dureza total","miligramos de Carbonato de Calcio por litro",2.08,"<2.08",105.62,"105.62","RS-08","Cristóbal de la B."
